timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728682733795,664,addProduct-3,200,OK,150 Users 1-72,text,true,,847,473,100,100,https://fakestoreapi.com/products,664,0,398
1728682733915,552,addProduct-3,200,OK,150 Users 1-34,text,true,,845,473,100,100,https://fakestoreapi.com/products,552,0,298
1728682733780,688,addProduct-3,200,OK,150 Users 1-21,text,true,,839,473,100,100,https://fakestoreapi.com/products,688,0,418
1728682733916,554,addProduct-3,200,OK,150 Users 1-13,text,true,,841,473,100,100,https://fakestoreapi.com/products,554,0,299
1728682734281,197,getAllProducts-1,200,OK,150 Users 1-89,text,true,,5103,236,100,100,https://fakestoreapi.com/products,197,0,0
1728682734268,215,getAllProducts-1,200,OK,150 Users 1-46,text,true,,5111,236,100,100,https://fakestoreapi.com/products,215,0,0
1728682734276,208,getAllProducts-1,200,OK,150 Users 1-90,text,true,,5101,236,100,100,https://fakestoreapi.com/products,208,0,0
1728682734284,202,getAllProducts-1,200,OK,150 Users 1-37,text,true,,5109,236,100,100,https://fakestoreapi.com/products,202,0,0
1728682734244,242,getAllProducts-1,200,OK,150 Users 1-26,text,true,,5111,236,100,100,https://fakestoreapi.com/products,242,0,0
1728682734289,198,getAllProducts-1,200,OK,150 Users 1-94,text,true,,5107,236,100,100,https://fakestoreapi.com/products,198,0,0
1728682734284,204,getAllProducts-1,200,OK,150 Users 1-52,text,true,,5103,236,100,100,https://fakestoreapi.com/products,204,0,0
1728682734286,202,getAllProducts-1,200,OK,150 Users 1-10,text,true,,5109,236,100,100,https://fakestoreapi.com/products,202,0,0
1728682734290,199,getAllProducts-1,200,OK,150 Users 1-63,text,true,,5165,236,100,100,https://fakestoreapi.com/products,199,0,0
1728682734265,226,getAllProducts-1,200,OK,150 Users 1-47,text,true,,5103,236,100,100,https://fakestoreapi.com/products,226,0,0
1728682734260,240,getAllProducts-1,200,OK,150 Users 1-11,text,true,,5103,236,100,100,https://fakestoreapi.com/products,240,0,0
1728682734302,207,getAllProducts-1,200,OK,150 Users 1-98,text,true,,5105,236,100,100,https://fakestoreapi.com/products,207,0,0
1728682733915,617,addProduct-3,200,OK,150 Users 1-88,text,true,,837,473,100,100,https://fakestoreapi.com/products,617,0,362
1728682733918,616,addProduct-3,200,OK,150 Users 1-77,text,true,,839,473,100,100,https://fakestoreapi.com/products,616,0,360
1728682733915,620,addProduct-3,200,OK,150 Users 1-8,text,true,,841,473,100,100,https://fakestoreapi.com/products,620,0,358
1728682733915,621,addProduct-3,200,OK,150 Users 1-22,text,true,,841,473,100,100,https://fakestoreapi.com/products,621,0,362
1728682734291,272,getAllProducts-1,200,OK,150 Users 1-66,text,true,,5105,236,100,100,https://fakestoreapi.com/products,272,0,0
1728682733918,659,addProduct-3,200,OK,150 Users 1-40,text,true,,843,473,100,100,https://fakestoreapi.com/products,659,0,360
1728682733767,840,addProduct-3,200,OK,150 Users 1-74,text,true,,862,473,100,100,https://fakestoreapi.com/products,840,0,423
1728682734306,322,getAllProducts-1,200,OK,150 Users 1-60,text,true,,5099,236,100,100,https://fakestoreapi.com/products,322,0,0
1728682734444,200,getAllProducts-1,200,OK,150 Users 1-92,text,true,,5115,236,100,100,https://fakestoreapi.com/products,200,0,0
1728682734444,204,getAllProducts-1,200,OK,150 Users 1-84,text,true,,5111,236,100,100,https://fakestoreapi.com/products,204,0,0
1728682734444,206,getAllProducts-1,200,OK,150 Users 1-18,text,true,,5103,236,100,100,https://fakestoreapi.com/products,206,0,0
1728682734444,209,getAllProducts-1,200,OK,150 Users 1-5,text,true,,5107,236,100,100,https://fakestoreapi.com/products,209,0,0
1728682734467,188,getAllProducts-1,200,OK,150 Users 1-34,text,true,,5105,236,100,100,https://fakestoreapi.com/products,188,0,0
1728682734444,213,getAllProducts-1,200,OK,150 Users 1-31,text,true,,5107,236,100,100,https://fakestoreapi.com/products,213,0,0
1728682734470,188,getAllProducts-1,200,OK,150 Users 1-13,text,true,,5105,236,100,100,https://fakestoreapi.com/products,188,0,0
1728682734444,217,getAllProducts-1,200,OK,150 Users 1-24,text,true,,5109,236,100,100,https://fakestoreapi.com/products,217,0,0
1728682734446,215,getAllProducts-1,200,OK,150 Users 1-49,text,true,,5101,236,100,100,https://fakestoreapi.com/products,215,0,0
1728682733917,745,addProduct-3,200,OK,150 Users 1-83,text,true,,849,473,100,100,https://fakestoreapi.com/products,745,0,493
1728682733917,746,addProduct-3,200,OK,150 Users 1-71,text,true,,850,473,100,100,https://fakestoreapi.com/products,746,0,495
1728682733918,747,addProduct-3,200,OK,150 Users 1-70,text,true,,843,473,100,100,https://fakestoreapi.com/products,747,0,495
1728682733919,746,addProduct-3,200,OK,150 Users 1-73,text,true,,845,473,100,100,https://fakestoreapi.com/products,746,0,498
1728682733918,750,addProduct-3,200,OK,150 Users 1-99,text,true,,841,473,100,100,https://fakestoreapi.com/products,750,0,494
1728682734443,226,getAllProducts-1,200,OK,150 Users 1-67,text,true,,5107,236,100,100,https://fakestoreapi.com/products,226,0,0
1728682734444,229,getAllProducts-1,200,OK,150 Users 1-51,text,true,,5103,236,100,100,https://fakestoreapi.com/products,229,0,0
1728682734459,216,getAllProducts-1,200,OK,150 Users 1-72,text,true,,5097,236,100,100,https://fakestoreapi.com/products,216,0,0
1728682733915,770,addProduct-3,200,OK,150 Users 1-48,text,true,,841,473,100,100,https://fakestoreapi.com/products,770,0,500
1728682733917,789,addProduct-3,200,OK,150 Users 1-28,text,true,,835,473,100,100,https://fakestoreapi.com/products,789,0,525
1728682734105,616,addProduct-3,200,OK,150 Users 1-44,text,true,,841,473,100,100,https://fakestoreapi.com/products,616,0,380
1728682734535,201,getAllProducts-1,200,OK,150 Users 1-8,text,true,,5107,236,100,100,https://fakestoreapi.com/products,201,0,0
1728682734534,204,getAllProducts-1,200,OK,150 Users 1-77,text,true,,5109,236,100,100,https://fakestoreapi.com/products,204,0,0
1728682734536,204,getAllProducts-1,200,OK,150 Users 1-22,text,true,,5101,236,100,100,https://fakestoreapi.com/products,204,0,0
1728682733978,764,addProduct-3,200,OK,150 Users 1-79,text,true,,850,473,100,100,https://fakestoreapi.com/products,764,0,513
